winner,wyId,label,team1_id,team1_name,team2_id,team2_name,team1_goals,team2_goals,avgHome,avgAway,UnderdogMatch,HomeUnderdog,AwayUnderdog
0,2575998,"Torino - Sampdoria, 2 - 2",3185,Torino,3164,Sampdoria,2,2,1.7214285714285713,4.765714285714286,1,0,1
3159,2575996,"Sassuolo - Juventus, 1 - 3",3315,Sassuolo,3159,Juventus,1,3,7.7457142857142856,1.4628571428571429,1,1,0
3158,2575995,"Roma - Hellas Verona, 3 - 0",3158,Roma,3194,Hellas Verona,3,0,1.1914285714285713,15.628571428571428,1,0,1
3176,2575991,"Fiorentina - Bologna, 2 - 1",3176,Fiorentina,3166,Bologna,2,1,1.5414285714285714,6.347142857142857,1,0,1
3161,2575990,"Crotone - Internazionale, 0 - 2",3197,Crotone,3161,Internazionale,0,2,9.917142857142856,1.3257142857142858,1,1,0
3187,2575981,"Bologna - Napoli, 0 - 3",3166,Bologna,3187,Napoli,0,3,9.197142857142858,1.35,1,1,0
3172,2575979,"Atalanta - Sassuolo, 2 - 1",3172,Atalanta,3315,Sassuolo,2,1,1.5957142857142859,6.048571428571429,1,0,1
3173,2575982,"Cagliari - Crotone, 1 - 0",3173,Cagliari,3197,Crotone,1,0,1.6742857142857142,5.368571428571428,1,0,1
3161,2575984,"Internazionale - SPAL, 2 - 0",3161,Internazionale,3204,SPAL,2,0,1.24,12.892857142857142,1,0,1
3159,2575985,"Juventus - Chievo, 3 - 0",3159,Juventus,3165,Chievo,3,0,1.1757142857142857,18.662857142857142,1,0,1
3157,2575974,"Milan - Cagliari, 2 - 1",3157,Milan,3173,Cagliari,2,1,1.2214285714285713,13.145714285714286,1,0,1
3187,2575975,"Napoli - Atalanta, 3 - 1",3187,Napoli,3172,Atalanta,3,1,1.3914285714285715,8.105714285714285,1,0,1
3185,2575978,"Torino - Sassuolo, 3 - 0",3185,Torino,3315,Sassuolo,3,0,1.7414285714285713,4.792857142857143,1,0,1
3159,2575973,"Genoa - Juventus, 2 - 4",3193,Genoa,3159,Juventus,2,4,8.772857142857143,1.3828571428571428,1,1,0
3157,2575961,"Crotone - Milan, 0 - 3",3197,Crotone,3157,Milan,0,3,5.734285714285714,1.5942857142857143,1,1,0
3161,2575963,"Internazionale - Fiorentina, 3 - 0",3161,Internazionale,3176,Fiorentina,3,0,1.56,6.04,1,0,1
0,2575965,"Lazio - SPAL, 0 - 0",3162,Lazio,3204,SPAL,0,0,1.2914285714285714,11.021428571428572,1,0,1
3164,2575966,"Sampdoria - Benevento, 2 - 1",3164,Sampdoria,3219,Benevento,2,1,1.66,5.497142857142857,1,0,1
3187,2575962,"Hellas Verona - Napoli, 1 - 3",3194,Hellas Verona,3187,Napoli,1,3,7.822857142857143,1.41,1,1,0
3159,2575964,"Juventus - Cagliari, 3 - 0",3159,Juventus,3173,Cagliari,3,0,1.147142857142857,20.49142857142857,1,0,1
